order_id,invoice_no,order_date,invoice_date,delivery_date,payment_due_date,vendor_id,vendor_name,gst_number,vendor_state,vendor_contact,item_id,item_name,item_category,hsn_code,quantity,unit,unit_price,taxable_amount,cgst_rate,cgst_amount,sgst_rate,sgst_amount,total_tax,total_invoice_amount,payment_status,payment_mode,payment_date,transaction_id,transport_mode,eway_bill_no,received_by,quality_check_status,remarks
1522,INV-11522,2025-03-31,2025-04-04,2025-04-08,2025-05-04,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917571297586,I002,Polyester Yarn,Yarn,5402,375,Kg,355,133125,9,11981.25,9,11981.25,23962.5,157087.5,Paid,RTGS,2025-04-04,TXN181129,Road,EWB2963186,Anita,Approved,
1523,INV-11523,2024-08-22,2024-08-23,2024-08-26,2024-09-22,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916385246419,I005,Knitted Cloth,Fabric,6001,115,Kg,191,21965,9,1976.85,9,1976.85,3953.7,25918.7,Paid,UPI,2024-08-23,TXN878152,Road,EWB9678939,Ravi,Rejected,
1524,INV-11524,2025-05-07,2025-05-10,2025-05-15,2025-06-09,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917530120271,I001,Cotton Yarn,Yarn,5205,654,Kg,237,154998,9,13949.82,9,13949.82,27899.64,182897.64,Paid,NEFT,,TXN479978,Road,EWB1942588,Anita,Approved,
1525,INV-11525,2024-07-09,2024-07-13,2024-07-14,2024-08-12,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917529659710,I003,Grey Fabric,Fabric,6006,469,Kg,436,204484,9,18403.56,9,18403.56,36807.12,241291.12,Pending,Cheque,2024-07-13,TXN470868,Courier,EWB6105227,Ravi,Approved,
1526,INV-11526,2024-08-28,2024-08-31,2024-09-01,2024-09-30,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918182323860,I001,Cotton Yarn,Yarn,5205,497,Kg,181,89957,9,8096.13,9,8096.13,16192.26,106149.26,Partial,NEFT,2024-08-31,TXN202246,Courier,EWB3567885,Anita,Rejected,
1527,INV-11527,2024-12-27,2024-12-29,2025-01-02,2025-01-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919815767065,I001,Cotton Yarn,Yarn,5205,388,Kg,153,59364,9,5342.76,9,5342.76,10685.52,70049.52,Pending,NEFT,2024-12-29,TXN457174,Courier,EWB1847972,Anita,Rejected,
1528,INV-11528,2025-06-15,2025-06-16,2025-06-19,2025-07-16,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917706479122,I005,Knitted Cloth,Fabric,6001,441,Kg,185,81585,9,7342.65,9,7342.65,14685.3,96270.3,Paid,UPI,,TXN139882,Road,EWB4166223,Suresh,Approved,
1529,INV-11529,2024-09-26,2024-09-28,2024-10-05,2024-10-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917104080452,I004,Dyed Fabric,Fabric,6005,470,Kg,454,213380,9,19204.2,9,19204.2,38408.4,251788.4,Pending,Cheque,2024-09-28,TXN359363,Road,EWB5875916,Ravi,Approved,
1530,INV-11530,2025-03-17,2025-03-20,2025-03-24,2025-04-19,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919258074227,I004,Dyed Fabric,Fabric,6005,808,Kg,453,366024,9,32942.16,9,32942.16,65884.32,431908.32,Paid,RTGS,2025-03-20,TXN709543,Road,EWB7493103,Ravi,Approved,
1531,INV-11531,2025-11-27,2025-12-02,2025-12-04,2026-01-01,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918136387887,I004,Dyed Fabric,Fabric,6005,585,Kg,271,158535,9,14268.15,9,14268.15,28536.3,187071.3,Paid,RTGS,,TXN519513,Courier,EWB2084043,Ravi,Approved,
1532,INV-11532,2026-01-14,2026-01-16,2026-01-17,2026-02-15,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916046896549,I005,Knitted Cloth,Fabric,6001,870,Kg,335,291450,9,26230.5,9,26230.5,52461.0,343911.0,Paid,Cheque,,TXN374537,Courier,EWB2510576,Suresh,Approved,
1533,INV-11533,2024-07-01,2024-07-02,2024-07-08,2024-08-01,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916254674580,I004,Dyed Fabric,Fabric,6005,886,Kg,167,147962,9,13316.58,9,13316.58,26633.16,174595.16,Partial,NEFT,2024-07-02,TXN240204,Courier,EWB9338169,Anita,Rejected,
1534,INV-11534,2025-07-28,2025-07-31,2025-08-03,2025-08-30,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917239923197,I005,Knitted Cloth,Fabric,6001,236,Kg,232,54752,9,4927.68,9,4927.68,9855.36,64607.36,Pending,RTGS,2025-07-31,TXN631866,Courier,EWB8029336,Suresh,Rejected,
1535,INV-11535,2024-12-19,2024-12-22,2024-12-27,2025-01-21,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918849857415,I005,Knitted Cloth,Fabric,6001,241,Kg,490,118090,9,10628.1,9,10628.1,21256.2,139346.2,Pending,UPI,2024-12-22,TXN764727,Courier,EWB6486978,Ravi,Rejected,
1536,INV-11536,2025-12-08,2025-12-10,2025-12-14,2026-01-09,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918113149770,I004,Dyed Fabric,Fabric,6005,939,Kg,208,195312,9,17578.08,9,17578.08,35156.16,230468.16,Partial,NEFT,2025-12-10,TXN171656,Courier,EWB9679545,Suresh,Rejected,
1537,INV-11537,2024-10-25,2024-10-26,2024-10-28,2024-11-25,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918761777286,I002,Polyester Yarn,Yarn,5402,763,Kg,258,196854,9,17716.86,9,17716.86,35433.72,232287.72,Pending,Cheque,,TXN559709,Road,EWB8352170,Anita,Rejected,
1538,INV-11538,2024-12-28,2025-01-02,2025-01-04,2025-02-01,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918829851063,I004,Dyed Fabric,Fabric,6005,767,Kg,269,206323,9,18569.07,9,18569.07,37138.14,243461.14,Pending,Cheque,2025-01-02,TXN200154,Road,EWB3360713,Kumar,Approved,
1539,INV-11539,2025-06-25,2025-06-29,2025-07-02,2025-07-29,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919599931007,I001,Cotton Yarn,Yarn,5205,580,Kg,284,164720,9,14824.8,9,14824.8,29649.6,194369.6,Pending,UPI,2025-06-29,TXN635700,Road,EWB4435093,Kumar,Rejected,
1540,INV-11540,2024-02-16,2024-02-17,2024-02-20,2024-03-18,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916076897832,I004,Dyed Fabric,Fabric,6005,294,Kg,166,48804,9,4392.36,9,4392.36,8784.72,57588.72,Paid,RTGS,,TXN286843,Road,EWB7025917,Anita,Rejected,
1541,INV-11541,2025-11-02,2025-11-06,2025-11-08,2025-12-06,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917495247219,I001,Cotton Yarn,Yarn,5205,684,Kg,304,207936,9,18714.24,9,18714.24,37428.48,245364.48,Partial,RTGS,2025-11-06,TXN255084,Road,EWB1228569,Suresh,Rejected,
1542,INV-11542,2024-05-31,2024-06-03,2024-06-09,2024-07-03,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918571194562,I005,Knitted Cloth,Fabric,6001,666,Kg,427,284382,9,25594.38,9,25594.38,51188.76,335570.76,Pending,UPI,2024-06-03,TXN579825,Courier,EWB7484242,Ravi,Approved,
1543,INV-11543,2025-05-20,2025-05-25,2025-05-28,2025-06-24,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919638393802,I003,Grey Fabric,Fabric,6006,855,Kg,483,412965,9,37166.85,9,37166.85,74333.7,487298.7,Pending,Cheque,,TXN524958,Road,EWB6772574,Kumar,Rejected,
1544,INV-11544,2025-05-27,2025-05-31,2025-06-06,2025-06-30,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918293534392,I005,Knitted Cloth,Fabric,6001,257,Kg,194,49858,9,4487.22,9,4487.22,8974.44,58832.44,Paid,Cheque,2025-05-31,TXN946700,Courier,EWB9076911,Anita,Rejected,
1545,INV-11545,2025-12-08,2025-12-09,2025-12-10,2026-01-08,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917713881008,I001,Cotton Yarn,Yarn,5205,515,Kg,436,224540,9,20208.6,9,20208.6,40417.2,264957.2,Pending,Cheque,,TXN765621,Courier,EWB3226310,Anita,Rejected,
1546,INV-11546,2026-01-03,2026-01-07,2026-01-12,2026-02-06,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917865548670,I001,Cotton Yarn,Yarn,5205,194,Kg,253,49082,9,4417.38,9,4417.38,8834.76,57916.76,Paid,RTGS,2026-01-07,TXN441718,Road,EWB2781341,Anita,Approved,
1547,INV-11547,2024-02-10,2024-02-14,2024-02-15,2024-03-15,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916201399923,I005,Knitted Cloth,Fabric,6001,755,Kg,246,185730,9,16715.7,9,16715.7,33431.4,219161.4,Pending,NEFT,2024-02-14,TXN442635,Road,EWB2913856,Suresh,Rejected,
1548,INV-11548,2024-12-05,2024-12-10,2024-12-17,2025-01-09,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916321787241,I003,Grey Fabric,Fabric,6006,584,Kg,426,248784,9,22390.56,9,22390.56,44781.12,293565.12,Partial,UPI,,TXN903318,Road,EWB6130299,Kumar,Approved,
1549,INV-11549,2024-04-26,2024-04-27,2024-05-02,2024-05-27,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917132595863,I002,Polyester Yarn,Yarn,5402,892,Kg,288,256896,9,23120.64,9,23120.64,46241.28,303137.28,Partial,Cheque,2024-04-27,TXN832112,Courier,EWB7753873,Kumar,Approved,
1550,INV-11550,2025-09-21,2025-09-23,2025-09-24,2025-10-23,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917006488482,I004,Dyed Fabric,Fabric,6005,485,Kg,437,211945,9,19075.05,9,19075.05,38150.1,250095.1,Pending,RTGS,2025-09-23,TXN846860,Road,EWB8653814,Ravi,Rejected,
1551,INV-11551,2024-10-03,2024-10-07,2024-10-12,2024-11-06,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918451549097,I005,Knitted Cloth,Fabric,6001,657,Kg,281,184617,9,16615.53,9,16615.53,33231.06,217848.06,Pending,UPI,,TXN641335,Road,EWB7753428,Ravi,Rejected,
1552,INV-11552,2024-11-04,2024-11-09,2024-11-14,2024-12-09,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916246662627,I001,Cotton Yarn,Yarn,5205,657,Kg,347,227979,9,20518.11,9,20518.11,41036.22,269015.22,Partial,RTGS,2024-11-09,TXN597402,Courier,EWB5700577,Suresh,Approved,
1553,INV-11553,2024-10-26,2024-10-27,2024-10-31,2024-11-26,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916557263351,I003,Grey Fabric,Fabric,6006,649,Kg,283,183667,9,16530.03,9,16530.03,33060.06,216727.06,Partial,Cheque,2024-10-27,TXN154498,Road,EWB3308667,Anita,Approved,
1554,INV-11554,2024-10-29,2024-11-03,2024-11-05,2024-12-03,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917453461136,I002,Polyester Yarn,Yarn,5402,382,Kg,472,180304,9,16227.36,9,16227.36,32454.72,212758.72,Partial,Cheque,2024-11-03,TXN559934,Courier,EWB2776841,Ravi,Approved,
1555,INV-11555,2024-03-17,2024-03-18,2024-03-21,2024-04-17,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916022867701,I001,Cotton Yarn,Yarn,5205,773,Kg,480,371040,9,33393.6,9,33393.6,66787.2,437827.2,Pending,UPI,,TXN709837,Courier,EWB6585568,Kumar,Rejected,
1556,INV-11556,2025-03-17,2025-03-21,2025-03-28,2025-04-20,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917388353140,I004,Dyed Fabric,Fabric,6005,815,Kg,321,261615,9,23545.35,9,23545.35,47090.7,308705.7,Partial,RTGS,2025-03-21,TXN717546,Road,EWB7305309,Ravi,Rejected,
1557,INV-11557,2024-06-20,2024-06-24,2024-06-28,2024-07-24,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919021605317,I004,Dyed Fabric,Fabric,6005,302,Kg,289,87278,9,7855.02,9,7855.02,15710.04,102988.04000000001,Paid,NEFT,,TXN222651,Road,EWB2415652,Anita,Approved,
1558,INV-11558,2025-01-15,2025-01-18,2025-01-23,2025-02-17,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919108758662,I003,Grey Fabric,Fabric,6006,320,Kg,415,132800,9,11952.0,9,11952.0,23904.0,156704.0,Pending,NEFT,2025-01-18,TXN811322,Courier,EWB2833670,Anita,Rejected,
1559,INV-11559,2025-05-12,2025-05-16,2025-05-19,2025-06-15,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918348431554,I004,Dyed Fabric,Fabric,6005,310,Kg,179,55490,9,4994.1,9,4994.1,9988.2,65478.2,Paid,RTGS,2025-05-16,TXN187382,Road,EWB9548183,Suresh,Approved,
1560,INV-11560,2024-08-17,2024-08-20,2024-08-27,2024-09-19,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918349772134,I002,Polyester Yarn,Yarn,5402,287,Kg,158,45346,9,4081.14,9,4081.14,8162.28,53508.28,Pending,RTGS,2024-08-20,TXN976940,Road,EWB9025233,Suresh,Rejected,
1561,INV-11561,2025-09-10,2025-09-12,2025-09-14,2025-10-12,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919784420010,I001,Cotton Yarn,Yarn,5205,870,Kg,244,212280,9,19105.2,9,19105.2,38210.4,250490.4,Pending,RTGS,2025-09-12,TXN500249,Courier,EWB2618546,Ravi,Rejected,
1562,INV-11562,2024-12-05,2024-12-08,2024-12-13,2025-01-07,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919339082557,I004,Dyed Fabric,Fabric,6005,661,Kg,327,216147,9,19453.23,9,19453.23,38906.46,255053.46,Pending,Cheque,,TXN856009,Road,EWB4388250,Anita,Rejected,
1563,INV-11563,2024-04-25,2024-04-28,2024-04-29,2024-05-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918779843570,I005,Knitted Cloth,Fabric,6001,352,Kg,180,63360,9,5702.4,9,5702.4,11404.8,74764.8,Pending,Cheque,2024-04-28,TXN789785,Courier,EWB8855215,Ravi,Approved,
1564,INV-11564,2025-05-24,2025-05-25,2025-05-28,2025-06-24,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916609219182,I005,Knitted Cloth,Fabric,6001,301,Kg,382,114982,9,10348.38,9,10348.38,20696.76,135678.76,Pending,NEFT,2025-05-25,TXN395874,Courier,EWB9713773,Suresh,Approved,
1565,INV-11565,2025-12-10,2025-12-13,2025-12-20,2026-01-12,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916854533561,I002,Polyester Yarn,Yarn,5402,878,Kg,151,132578,9,11932.02,9,11932.02,23864.04,156442.04,Pending,RTGS,2025-12-13,TXN430549,Courier,EWB3646650,Ravi,Rejected,
1566,INV-11566,2025-12-30,2026-01-03,2026-01-08,2026-02-02,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916138439320,I004,Dyed Fabric,Fabric,6005,169,Kg,186,31434,9,2829.06,9,2829.06,5658.12,37092.12,Partial,UPI,,TXN321464,Road,EWB5891390,Kumar,Rejected,
1567,INV-11567,2024-10-19,2024-10-20,2024-10-22,2024-11-19,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919069562921,I005,Knitted Cloth,Fabric,6001,476,Kg,151,71876,9,6468.84,9,6468.84,12937.68,84813.68,Paid,Cheque,,TXN979054,Courier,EWB6142308,Suresh,Rejected,
1568,INV-11568,2025-07-31,2025-08-03,2025-08-05,2025-09-02,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917655564667,I004,Dyed Fabric,Fabric,6005,542,Kg,162,87804,9,7902.36,9,7902.36,15804.72,103608.72,Partial,Cheque,2025-08-03,TXN126539,Courier,EWB6313440,Ravi,Approved,
1569,INV-11569,2024-06-03,2024-06-04,2024-06-07,2024-07-04,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919480733161,I002,Polyester Yarn,Yarn,5402,402,Kg,353,141906,9,12771.54,9,12771.54,25543.08,167449.08000000002,Pending,NEFT,,TXN305364,Courier,EWB6114860,Kumar,Approved,
1570,INV-11570,2024-09-14,2024-09-19,2024-09-20,2024-10-19,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916954030813,I004,Dyed Fabric,Fabric,6005,215,Kg,489,105135,9,9462.15,9,9462.15,18924.3,124059.3,Pending,Cheque,,TXN161929,Courier,EWB8005870,Anita,Rejected,
1571,INV-11571,2026-01-05,2026-01-10,2026-01-16,2026-02-09,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919141780865,I004,Dyed Fabric,Fabric,6005,694,Kg,224,155456,9,13991.04,9,13991.04,27982.08,183438.08000000002,Paid,RTGS,,TXN426555,Road,EWB4568685,Suresh,Approved,
1572,INV-11572,2025-05-30,2025-06-01,2025-06-05,2025-07-01,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917646906451,I003,Grey Fabric,Fabric,6006,910,Kg,414,376740,9,33906.6,9,33906.6,67813.2,444553.2,Pending,RTGS,,TXN686823,Road,EWB8195576,Anita,Approved,
1573,INV-11573,2024-05-12,2024-05-13,2024-05-18,2024-06-12,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916877481877,I004,Dyed Fabric,Fabric,6005,152,Kg,463,70376,9,6333.84,9,6333.84,12667.68,83043.68,Pending,RTGS,,TXN773038,Road,EWB2212656,Kumar,Approved,
1574,INV-11574,2025-10-11,2025-10-14,2025-10-18,2025-11-13,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918501391485,I005,Knitted Cloth,Fabric,6001,272,Kg,384,104448,9,9400.32,9,9400.32,18800.64,123248.64,Pending,NEFT,2025-10-14,TXN133556,Road,EWB6856913,Kumar,Rejected,
1575,INV-11575,2025-11-10,2025-11-13,2025-11-15,2025-12-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919445793455,I002,Polyester Yarn,Yarn,5402,198,Kg,181,35838,9,3225.42,9,3225.42,6450.84,42288.84,Pending,Cheque,2025-11-13,TXN750423,Road,EWB8947892,Ravi,Rejected,
1576,INV-11576,2025-06-23,2025-06-24,2025-06-26,2025-07-24,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918180771432,I005,Knitted Cloth,Fabric,6001,460,Kg,475,218500,9,19665.0,9,19665.0,39330.0,257830.0,Paid,Cheque,,TXN436482,Courier,EWB4266044,Kumar,Approved,
1577,INV-11577,2025-10-31,2025-11-05,2025-11-10,2025-12-05,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919316115975,I002,Polyester Yarn,Yarn,5402,520,Kg,467,242840,9,21855.6,9,21855.6,43711.2,286551.2,Paid,RTGS,2025-11-05,TXN706560,Road,EWB2556573,Kumar,Approved,
1578,INV-11578,2024-12-14,2024-12-15,2024-12-16,2025-01-14,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916880338752,I003,Grey Fabric,Fabric,6006,759,Kg,163,123717,9,11134.53,9,11134.53,22269.06,145986.06,Partial,Cheque,2024-12-15,TXN383325,Courier,EWB2705725,Suresh,Rejected,
1579,INV-11579,2024-10-31,2024-11-05,2024-11-08,2024-12-05,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919544185790,I005,Knitted Cloth,Fabric,6001,351,Kg,257,90207,9,8118.63,9,8118.63,16237.26,106444.26,Partial,UPI,2024-11-05,TXN518363,Road,EWB6728247,Ravi,Rejected,
1580,INV-11580,2024-06-25,2024-06-29,2024-07-02,2024-07-29,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918423515635,I003,Grey Fabric,Fabric,6006,812,Kg,415,336980,9,30328.2,9,30328.2,60656.4,397636.4,Pending,RTGS,2024-06-29,TXN994298,Road,EWB8260361,Kumar,Rejected,
1581,INV-11581,2024-08-31,2024-09-03,2024-09-10,2024-10-03,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917107556973,I005,Knitted Cloth,Fabric,6001,386,Kg,208,80288,9,7225.92,9,7225.92,14451.84,94739.84,Paid,NEFT,2024-09-03,TXN463104,Road,EWB1542056,Suresh,Approved,
1582,INV-11582,2025-02-24,2025-02-25,2025-02-27,2025-03-27,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919099586331,I003,Grey Fabric,Fabric,6006,821,Kg,226,185546,9,16699.14,9,16699.14,33398.28,218944.28,Pending,RTGS,2025-02-25,TXN951040,Road,EWB7455608,Suresh,Approved,
1583,INV-11583,2024-06-17,2024-06-20,2024-06-27,2024-07-20,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916916305708,I003,Grey Fabric,Fabric,6006,421,Kg,359,151139,9,13602.51,9,13602.51,27205.02,178344.02,Paid,UPI,2024-06-20,TXN380609,Courier,EWB4352161,Ravi,Rejected,
1584,INV-11584,2024-05-28,2024-05-31,2024-06-06,2024-06-30,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919201958527,I001,Cotton Yarn,Yarn,5205,445,Kg,246,109470,9,9852.3,9,9852.3,19704.6,129174.6,Paid,UPI,2024-05-31,TXN523964,Road,EWB6296532,Ravi,Approved,
1585,INV-11585,2025-05-23,2025-05-24,2025-05-26,2025-06-23,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919084599414,I003,Grey Fabric,Fabric,6006,535,Kg,186,99510,9,8955.9,9,8955.9,17911.8,117421.8,Paid,Cheque,2025-05-24,TXN720550,Courier,EWB1666548,Suresh,Rejected,
1586,INV-11586,2025-10-22,2025-10-23,2025-10-25,2025-11-22,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918915185663,I001,Cotton Yarn,Yarn,5205,518,Kg,226,117068,9,10536.12,9,10536.12,21072.24,138140.24,Pending,RTGS,,TXN252635,Road,EWB8320019,Anita,Rejected,
1587,INV-11587,2025-07-20,2025-07-22,2025-07-27,2025-08-21,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919216576107,I001,Cotton Yarn,Yarn,5205,359,Kg,310,111290,9,10016.1,9,10016.1,20032.2,131322.2,Partial,NEFT,,TXN130473,Road,EWB4046976,Anita,Rejected,
1588,INV-11588,2024-10-06,2024-10-09,2024-10-13,2024-11-08,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916976570780,I001,Cotton Yarn,Yarn,5205,847,Kg,426,360822,9,32473.98,9,32473.98,64947.96,425769.96,Pending,RTGS,,TXN970140,Road,EWB2310735,Anita,Approved,
1589,INV-11589,2025-09-20,2025-09-22,2025-09-29,2025-10-22,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918486586244,I003,Grey Fabric,Fabric,6006,301,Kg,469,141169,9,12705.21,9,12705.21,25410.42,166579.41999999998,Pending,UPI,,TXN727800,Road,EWB8198080,Anita,Approved,
1590,INV-11590,2025-08-28,2025-08-29,2025-09-04,2025-09-28,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917667896006,I002,Polyester Yarn,Yarn,5402,855,Kg,488,417240,9,37551.6,9,37551.6,75103.2,492343.2,Paid,RTGS,,TXN927770,Courier,EWB5168074,Anita,Rejected,
1591,INV-11591,2026-01-05,2026-01-06,2026-01-10,2026-02-05,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919034008934,I001,Cotton Yarn,Yarn,5205,569,Kg,209,118921,9,10702.89,9,10702.89,21405.78,140326.78,Pending,NEFT,,TXN830957,Courier,EWB8883133,Kumar,Approved,
1592,INV-11592,2024-06-05,2024-06-08,2024-06-14,2024-07-08,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919274247683,I004,Dyed Fabric,Fabric,6005,963,Kg,406,390978,9,35188.02,9,35188.02,70376.04,461354.04,Paid,NEFT,2024-06-08,TXN897125,Road,EWB2451523,Anita,Rejected,
1593,INV-11593,2024-11-14,2024-11-15,2024-11-21,2024-12-15,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919458528181,I003,Grey Fabric,Fabric,6006,765,Kg,239,182835,9,16455.15,9,16455.15,32910.3,215745.3,Pending,NEFT,2024-11-15,TXN364596,Courier,EWB3235101,Suresh,Rejected,
1594,INV-11594,2025-06-30,2025-07-01,2025-07-03,2025-07-31,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919767048446,I005,Knitted Cloth,Fabric,6001,971,Kg,154,149534,9,13458.06,9,13458.06,26916.12,176450.12,Pending,RTGS,,TXN283649,Courier,EWB1905020,Suresh,Approved,
1595,INV-11595,2024-11-01,2024-11-06,2024-11-07,2024-12-06,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+918535225402,I001,Cotton Yarn,Yarn,5205,897,Kg,213,191061,9,17195.49,9,17195.49,34390.98,225451.98,Partial,Cheque,,TXN330017,Courier,EWB3289487,Kumar,Approved,
1596,INV-11596,2025-02-22,2025-02-24,2025-02-27,2025-03-26,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916509489421,I003,Grey Fabric,Fabric,6006,195,Kg,322,62790,9,5651.1,9,5651.1,11302.2,74092.2,Paid,NEFT,,TXN501507,Road,EWB9747901,Kumar,Approved,
1597,INV-11597,2024-12-10,2024-12-11,2024-12-12,2025-01-10,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919941684013,I005,Knitted Cloth,Fabric,6001,102,Kg,183,18666,9,1679.94,9,1679.94,3359.88,22025.88,Paid,Cheque,,TXN500010,Courier,EWB6862100,Kumar,Rejected,
1598,INV-11598,2024-09-07,2024-09-10,2024-09-11,2024-10-10,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917642109214,I004,Dyed Fabric,Fabric,6005,797,Kg,416,331552,9,29839.68,9,29839.68,59679.36,391231.36,Paid,Cheque,2024-09-10,TXN128201,Road,EWB9692151,Anita,Rejected,
1599,INV-11599,2024-06-01,2024-06-05,2024-06-06,2024-07-05,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917318098314,I001,Cotton Yarn,Yarn,5205,534,Kg,204,108936,9,9804.24,9,9804.24,19608.48,128544.48,Pending,UPI,,TXN832698,Courier,EWB8288911,Suresh,Rejected,
1600,INV-11600,2024-03-19,2024-03-21,2024-03-24,2024-04-20,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916704427157,I004,Dyed Fabric,Fabric,6005,227,Kg,230,52210,9,4698.9,9,4698.9,9397.8,61607.8,Partial,RTGS,2024-03-21,TXN765245,Courier,EWB5467466,Kumar,Approved,
1601,INV-11601,2026-01-25,2026-01-29,2026-01-31,2026-02-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918243961473,I003,Grey Fabric,Fabric,6006,796,Kg,303,241188,9,21706.92,9,21706.92,43413.84,284601.83999999997,Pending,RTGS,2026-01-29,TXN141416,Road,EWB4488161,Anita,Rejected,
